Division;MatchDate;MatchTime;HomeTeam;AwayTeam;HomeElo;AwayElo;Form3Home;Form5Home;Form3Away;Form5Away;FTHome;FTAway;FTResult;HTHome;HTAway;HTResult;HomeShots;AwayShots;HomeTarget;AwayTarget;HomeFouls;AwayFouls;HomeCorners;AwayCorners;HomeYellow;AwayYellow;HomeRed;AwayRed;OddHome;OddDraw;OddAway;MaxHome;MaxDraw;MaxAway;Over25;Under25;MaxOver25;MaxUnder25;HandiSize;HandiHome;HandiAway;C_LTH;C_LTA;C_VHD;C_VAD;C_HTB;C_PHB
E2;19.08.2000;;Brentford;Swansea;;;3;5;3;5;0;0;D;0;0;D;11;6;1;3;17;14;8;7;2;0;0;0;;;;;;;;;;;;;;;;;;;
E2;19.08.2000;;Bristol City;Stoke;;;9;15;3;5;1;2;A;0;0;D;7;8;3;5;12;12;2;3;0;2;0;0;;;;;;;;;;;;;;;;;;;
E2;19.08.2000;;Bury;Wrexham;;;9;15;0;0;1;4;A;0;2;A;7;11;4;7;15;18;12;2;4;2;0;0;;;;;;;;;;;;;;;;;;;
E2;19.08.2000;;Notts County;Millwall;;;9;15;9;15;3;4;A;1;3;A;12;14;5;7;10;16;3;5;1;2;0;0;;;;;;;;;;;;;;;;;;;
E2;19.08.2000;;Port Vale;Oxford;1378.04;;0;0;0;0;3;0;H;1;0;H;27;10;16;5;8;11;4;5;1;0;0;0;;;;;;;;;;;;;;;;;;;
E2;19.08.2000;;Reading;Swindon;;1368.68;0;0;3;5;2;0;H;1;0;H;9;7;6;4;16;17;4;5;1;3;0;0;;;;;;;;;;;;;;;;;;;
E2;19.08.2000;;Walsall;Oldham;1408.81;;9;15;9;15;3;2;H;1;2;A;12;10;7;6;10;14;5;2;0;0;0;0;;;;;;;;;;;;;;;;;;;
E2;19.08.2000;;Wigan;Luton;;;3;5;0;0;2;1;H;1;0;H;16;9;7;4;12;15;4;9;2;2;0;0;;;;;;;;;;;;;;;;;;;
E2;19.08.2000;;Wycombe;Northampton;;;3;5;3;5;1;0;H;0;0;D;12;7;8;5;12;13;4;2;1;3;0;0;;;;;;;;;;;;;;;;;;;
E0;19.08.2000;;Charlton;Man City;1608.77;1579.99;0;0;0;0;4;0;H;2;0;H;17;8;14;4;13;12;6;6;1;2;0;0;2;3;3.2;;;;;;;;;;;0.1396;0.0346;0.2085;0.01;0.2939;0.3134
E0;19.08.2000;;Chelsea;West Ham;1800.17;1681.36;0;0;0;0;4;2;H;1;0;H;17;12;10;5;19;14;7;7;1;2;0;0;1.47;3.4;5.2;;;;;;;;;;;0.0702;0.0742;0.0099;0.0823;0.0387;0.7247
E0;19.08.2000;;Coventry;Middlesbrough;1635.61;1679.18;0;0;0;0;1;3;A;1;1;D;6;16;3;9;15;21;8;4;5;3;1;0;2.15;3;3;;;;;;;;;;;0.8114;0.0316;0.0103;0.0731;0.0319;0.0417
E0;19.08.2000;;Derby;Southampton;1636.08;1630.02;0;0;0;0;2;2;D;1;2;A;6;13;4;6;11;13;5;8;1;1;0;0;2;3.1;3.2;;;;;;;;;;;0.0272;0.039;0.0467;0.01;0.0961;0.781
E0;19.08.2000;;Leeds;Everton;1782.55;1685.55;0;0;0;0;2;0;H;2;0;H;17;12;8;6;21;20;6;4;1;3;0;0;1.65;3.3;4.3;;;;;;;;;;;0.7772;0.0994;0.014;0.0429;0.0119;0.0546
E0;19.08.2000;;Leicester;Aston Villa;1687.89;1728.2;0;0;0;0;0;0;D;0;0;D;5;5;4;3;12;12;5;4;2;3;0;0;2.15;3.1;2.9;;;;;;;;;;;0.0469;0.1162;0.7904;0.0099;0.0267;0.0099
E0;19.08.2000;;Liverpool;Bradford;1770.15;1578.72;0;0;0;0;1;0;H;0;0;D;16;3;10;2;8;8;6;1;1;1;0;0;1.25;4.1;7.2;;;;;;;;;;;0.0271;0.0782;0.0099;0.7816;0.0301;0.0731
E0;19.08.2000;;Sunderland;Arsenal;1712.13;1871.71;0;0;0;0;1;0;H;0;0;D;8;14;2;7;10;21;2;9;3;1;0;1;2.85;3.25;2.1;;;;;;;;;;;0.0127;0.016;0.0274;0.01;0.9117;0.0223
E0;19.08.2000;;Tottenham;Ipswich;1676.8;1638.08;0;0;0;0;3;1;H;2;1;H;20;15;6;5;14;13;3;4;0;0;0;0;1.45;3.6;7;;;;;;;;;;;0.0117;0.0625;0.8348;0.0099;0.0712;0.0099
E1;19.08.2000;;Burnley;Wimbledon;1422.43;1551.92;3;5;3;5;1;0;H;1;0;H;10;5;4;1;10;12;8;5;0;1;0;0;2.6;3.15;2.25;;;;;;;;;;;0.6766;0.1307;0.0156;0.0939;0.0311;0.0521
E1;19.08.2000;;Crewe;Blackburn;1419.92;1533.44;0;0;9;15;0;0;D;0;0;D;3;14;1;3;6;12;0;4;2;1;0;0;3.3;3.25;1.95;;;;;;;;;;;0.2425;0.0373;0.0099;0.66;0.0293;0.021
E1;19.08.2000;;Norwich;Nottm Forest;1460.93;1516.52;0;0;9;15;0;0;D;0;0;D;15;7;9;3;16;17;5;3;1;3;0;0;2;3.15;3.1;;;;;;;;;;;0.2716;0.0771;0.0251;0.0272;0.0675;0.5314
E1;19.08.2000;;Portsmouth;Grimsby;1432.18;1405.49;0;0;0;0;1;1;D;0;0;D;7;4;2;3;12;13;8;0;2;1;0;0;1.7;3.2;4.1;;;;;;;;;;;0.025;0.893;0.0292;0.01;0.0112;0.0316
E1;19.08.2000;;Preston;Sheffield United;1426.64;1470.37;9;15;9;15;3;0;H;2;0;H;6;9;3;4;15;25;3;9;1;1;0;1;2.2;3.1;2.75;;;;;;;;;;;0.1639;0.0592;0.0099;0.0812;0.0152;0.6706
E1;19.08.2000;;Sheffield Weds;Huddersfield;1605.35;1485.94;3;5;0;0;2;3;A;1;3;A;12;6;5;5;13;18;8;4;2;2;0;0;1.66;3;4.6;;;;;;;;;;;0.0201;0.8106;0.0554;0.01;0.0223;0.0816
E1;19.08.2000;;Stockport;Wolves;1449.92;1560.37;9;15;3;5;1;1;D;0;0;D;12;19;3;7;15;8;7;4;2;0;0;0;2.25;3.3;2.7;;;;;;;;;;;0.0286;0.053;0.01;0.3513;0.5332;0.024
E1;19.08.2000;;Tranmere;Gillingham;1462.75;1402.94;3;5;0;0;3;2;H;3;1;H;13;10;5;7;16;22;8;3;3;2;0;1;1.61;3.4;4.7;;;;;;;;;;;0.0223;0.3496;0.0308;0.0115;0.051;0.5348
E1;19.08.2000;;Watford;Barnsley;1513.81;1566.78;9;15;9;15;1;0;H;0;0;D;20;19;14;9;9;8;11;9;1;1;0;0;1.8;3.3;3.6;;;;;;;;;;;0.0435;0.0121;0.0326;0.0528;0.8477;0.0113
E1;19.08.2000;;West Brom;Bolton;1433.49;1568.46;0;0;3;5;0;2;A;0;1;A;15;10;7;5;13;13;10;2;1;2;0;0;2.3;3.1;2.6;;;;;;;;;;;0.1207;0.2964;0.0202;0.1693;0.2747;0.1187
F1;19.08.2000;;Lens;Toulouse;1747.63;1548.23;7;12;2;3;2;1;H;1;1;D;;;;;;;;;;;;;1.5;3.4;6;;;;;;;;;;;;;;;;
F1;19.08.2000;;Metz;Paris SG;1670;1726.12;2;3;7;12;1;0;H;0;0;D;;;;;;;;;;;;;3;2.8;2.2;;;;;;;;;;;;;;;;
F1;19.08.2000;;Nantes;Marseille;1683.64;1679.14;6;10;4;7;3;2;H;1;1;D;;;;;;;;;;;;;2.15;3.1;3;;;;;;;;;;;;;;;;
F1;19.08.2000;;Rennes;Strasbourg;1643.93;1607.27;2;3;0;0;3;0;H;1;0;H;;;;;;;;;;;;;1.66;3.15;4.7;;;;;;;;;;;;;;;;
F1;19.08.2000;;Sedan;Lille;1631.25;1659.91;4;7;7;12;1;0;H;0;0;D;;;;;;;;;;;;;1.3;3.35;3.3;;;;;;;;;;;;;;;;
F1;19.08.2000;;St Etienne;Bordeaux;1636.12;1714.91;5;8;2;3;1;0;H;1;0;H;;;;;;;;;;;;;2.3;3.1;2.6;;;;;;;;;;;;;;;;
F1;19.08.2000;;Troyes;Auxerre;1584.82;1644.46;2;3;6;10;1;0;H;0;0;D;;;;;;;;;;;;;2.35;2.9;2.7;;;;;;;;;;;;;;;;
F2;19.08.2000;;Angers;Le Mans;1420.62;1472.63;2;3;2;3;1;3;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;19.08.2000;;Cannes;Martigues;1477.92;1429;5;8;3;5;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;19.08.2000;;Gueugnon;Creteil;1523.69;1460.92;1;2;7;12;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;19.08.2000;;Laval;Caen;1506.34;1501.1;6;10;1;2;2;1;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;19.08.2000;;Le Havre;Nimes;1582.2;1446.55;5;8;2;3;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;19.08.2000;;Lorient;Chateauroux;1485.53;1491.92;2;3;2;3;2;1;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;19.08.2000;;Montpellier;Niort;1628.9;1467;9;15;4;7;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;19.08.2000;;Sochaux;Ajaccio;1596.74;1475.97;7;12;5;8;2;0;H;2;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;19.08.2000;;Wasquehal;Nice;1451.98;1525.23;1;2;5;8;2;1;H;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D1;19.08.2000;;Munich 1860;Werder Bremen;1676.89;1688.39;3;5;9;15;2;1;H;1;1;D;11;7;5;2;10;12;2;5;0;0;0;0;1.9;2.9;3.7;;;;;;;;;;;0.0162;0.2932;0.0099;0.5337;0.1187;0.0283
D1;19.08.2000;;Bochum;Bayern Munich;1600.54;1872.44;9;15;9;15;0;3;A;0;3;A;14;13;3;9;11;11;7;1;1;0;0;0;5.75;3.1;1.47;;;;;;;;;;;0.7388;0.095;0.0279;0.0263;0.0267;0.0853
D1;19.08.2000;;Hertha;Hamburg;1660.92;1717.81;0;0;3;5;4;0;H;3;0;H;11;5;7;2;13;13;6;3;4;3;0;1;2.1;3.1;3;;;;;;;;;;;0.4303;0.0343;0.01;0.073;0.023;0.4294
D1;19.08.2000;;Stuttgart;Leverkusen;1639.04;1827.7;0;0;9;15;4;1;H;2;0;H;9;6;6;1;13;26;8;4;1;4;0;0;2.9;3;2.3;;;;;;;;;;;0.092;0.3931;0.0242;0.0811;0.3128;0.0968
D1;19.08.2000;;Unterhaching;Freiburg;1615.55;1632.55;0;0;9;15;1;1;D;1;0;H;13;12;6;7;14;12;6;5;2;2;0;0;1.95;2.8;3.6;;;;;;;;;;;0.2021;0.0164;0.0556;0.0314;0.3072;0.3873
D1;19.08.2000;;Wolfsburg;Kaiserslautern;1665.2;1659.47;0;0;0;0;4;0;H;1;0;H;18;14;10;2;16;20;7;7;2;3;0;1;2.25;3;2.9;;;;;;;;;;;0.5571;0.0907;0.01;0.2263;0.0333;0.0827
D2;19.08.2000;;Aachen;Reutlingen;1444.82;1437.62;0;0;9;15;4;1;H;1;0;H;;;;;;;;;1;1;0;1;1.7;3.2;4.1;;;;;;;;;;;;;;;;
D2;19.08.2000;;Osnabruck;MGladbach;1426.45;1575.87;0;0;3;5;1;3;A;1;0;H;;;;;;;;;1;3;0;0;2.7;3.1;2.25;;;;;;;;;;;;;;;;
D1;20.08.2000;;FC Koln;Ein Frankfurt;1577.76;1653.92;0;0;9;15;4;1;H;2;0;H;12;6;7;3;17;9;1;12;0;1;0;0;2.1;3;2.9;;;;;;;;;;;0.0152;0.1459;0.0285;0.0577;0.7299;0.0228
D1;20.08.2000;;Hansa Rostock;Schalke 04;1627.64;1632.31;0;0;9;15;0;4;A;0;3;A;17;16;6;11;12;10;5;4;2;3;1;0;2.3;2.95;2.5;;;;;;;;;;;0.4218;0.1096;0.1426;0.0163;0.2047;0.105
D2;20.08.2000;;Mainz;Stuttgarter K;1498.36;;0;0;9;15;2;2;D;1;2;A;;;;;;;;;4;3;0;0;1.6;3.4;4.5;;;;;;;;;;;;;;;;
D2;20.08.2000;;Nurnberg;Ahlen;1581.25;1415.03;3;5;0;0;2;0;H;2;0;H;;;;;;;;;0;1;0;0;1.4;3.7;6.15;;;;;;;;;;;;;;;;
D2;20.08.2000;;Oberhausen;Duisburg;1523.69;1544.74;0;0;0;0;1;0;H;1;0;H;;;;;;;;;0;4;0;0;2.3;3;2.6;;;;;;;;;;;;;;;;
D2;20.08.2000;;Saarbrucken;Greuther Furth;1436.06;1521.84;3;5;9;15;2;1;H;1;1;D;;;;;;;;;1;1;0;0;2.25;3.1;2.5;;;;;;;;;;;0.0151;0.4087;0.0145;0.0548;0.1103;0.3966
F1;20.08.2000;;Monaco;Guingamp;1764.27;1567.56;4;7;1;2;1;0;H;0;0;D;;;;;;;;;;;;;1.3;4.3;7;;;;;;;;;;;;;;;;
B1;20.08.2000;;Mouscron;Club Brugge;1549.91;1605.71;9;15;9;15;1;2;A;1;1;D;;;;;;;;;;;;;2.5;3.1;2.4;;;;;;;;;;;;;;;;
N1;20.08.2000;;Groningen;Willem II;1380.35;1503.96;0;0;0;0;1;1;D;0;0;D;;;;;;;;;;;;;2.3;3.3;2.6;;;;;;;;;;;;;;;;
N1;20.08.2000;;Roosendaal;Nijmegen;1380.35;1381.49;0;0;0;0;2;3;A;1;2;A;;;;;;;;;;;;;2.2;3.45;2.6;;;;;;;;;;;;;;;;
N1;20.08.2000;;Utrecht;Heerenveen;1461.91;1599.97;0;0;0;0;2;0;H;1;0;H;;;;;;;;;;;;;2.5;3.3;2.35;;;;;;;;;;;;;;;;
N1;20.08.2000;;Vitesse;Twente;1621.58;1580.97;0;0;0;0;3;1;H;1;1;D;;;;;;;;;;;;;1.7;3.15;4.55;;;;;;;;;;;;;;;;
P1;20.08.2000;;Alverca;Maritimo;1394.29;1488.67;0;0;0;0;0;0;D;0;0;D;;;;;;;;;;;;;2;3;3.4;;;;;;;;;;;;;;;;
P1;20.08.2000;;Aves;Belenenses;1326.14;1385.76;0;0;0;0;0;1;A;0;1;A;;;;;;;;;;;;;2;3.15;3.2;;;;;;;;;;;;;;;;
P1;20.08.2000;;Gil Vicente;Campomaiorense;1462.46;1381.51;0;0;0;0;1;1;D;0;1;A;;;;;;;;;;;;;1.4;3.65;5.6;;;;;;;;;;;;;;;;
P1;20.08.2000;;Salgueiros;Pacos Ferreira;1388.99;1326.14;0;0;0;0;1;0;H;1;0;H;;;;;;;;;;;;;1.9;3.2;3.3;;;;;;;;;;;;;;;;
P1;20.08.2000;;Sp Lisbon;Farense;1653.92;1391.12;0;0;0;0;1;0;H;0;0;D;;;;;;;;;;;;;1.25;4.65;9.5;;;;;;;;;;;;;;;;
P1;20.08.2000;;Leiria;Est Amadora;1449.38;1470.1;0;0;0;0;2;0;H;1;0;H;;;;;;;;;;;;;2.05;3.15;2.85;;;;;;;;;;;;;;;;
T1;20.08.2000;;Fenerbahce;Istanbulspor;1587.45;1380.58;9;15;0;0;2;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;20.08.2000;;Gaziantepspor;Samsunspor;1511.73;1455.1;3;5;9;15;4;0;H;2;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;20.08.2000;;Genclerbirligi;Adanaspor;1489.42;1421.44;3;5;9;15;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;20.08.2000;;Trabzonspor;Bursaspor;1504.12;1393.49;9;15;3;5;2;1;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E2;20.08.2000;;Peterboro;Bristol Rvs;;;9;15;3;5;2;2;D;1;1;D;10;17;4;7;11;15;1;6;1;4;0;0;;;;;;;;;;;;;;;;;;;
E0;20.08.2000;;Man United;Newcastle;1931.95;1712.19;0;0;0;0;2;0;H;1;0;H;19;9;9;6;7;13;7;1;0;1;0;0;1.38;3.5;7;;;;;;;;;;;0.0349;0.0177;0.0233;0.0099;0.0207;0.8936
E1;20.08.2000;;Crystal Palace;QPR;1454.87;1509.01;0;0;3;5;1;1;D;1;0;H;14;12;6;6;15;16;8;1;2;1;0;0;2.2;3;2.7;;;;;;;;;;;0.0715;0.2352;0.0236;0.0523;0.2667;0.3507
E0;21.08.2000;;Arsenal;Liverpool;1871.71;1770.15;0;0;9;15;2;0;H;1;0;H;17;7;12;4;25;20;10;11;2;4;1;2;2;3.2;3;;;;;;;;;;;0.0221;0.0789;0.0099;0.748;0.0714;0.0697
D2;21.08.2000;;Ulm;Bielefeld;1555.49;1605.84;9;15;9;15;0;1;A;0;1;A;16;11;5;9;21;18;6;4;0;4;0;0;1.9;3.1;3.5;;;;;;;;;;;;;;;;
E0;22.08.2000;;Bradford;Chelsea;1578.72;1800.17;0;0;9;15;2;0;H;1;0;H;12;14;3;6;14;16;6;4;0;1;0;0;4.8;3.3;1.61;;;;;;;;;;;0.0628;0.0143;0.0099;0.8254;0.0777;0.0099
E0;22.08.2000;;Ipswich;Man United;1638.08;1931.95;0;0;9;15;1;1;D;1;1;D;13;15;8;6;10;7;4;6;1;4;0;0;7;3.8;1.35;;;;;;;;;;;0.675;0.0573;0.0241;0.034;0.1025;0.1071
E0;22.08.2000;;Middlesbrough;Tottenham;1679.18;1676.8;9;15;9;15;1;1;D;0;1;A;12;11;6;4;9;18;5;5;2;1;0;0;2.15;3.05;3.1;;;;;;;;;;;0.3616;0.0793;0.0639;0.0108;0.0519;0.4325
N1;22.08.2000;;Ajax;For Sittard;1603.95;1486.05;0;0;0;0;5;0;H;1;0;H;;;;;;;;;;;;;1.25;4.05;7;;;;;;;;;;;;;;;;
N1;23.08.2000;;Groningen;Nijmegen;1380.35;1381.49;3;5;9;15;4;4;D;2;2;D;;;;;;;;;;;;;1.9;3.2;3.5;;;;;;;;;;;;;;;;
E0;23.08.2000;;Everton;Charlton;1685.55;1608.77;0;0;9;15;3;0;H;0;0;D;13;8;8;4;17;15;3;5;2;1;0;1;1.71;3.4;4;;;;;;;;;;;0.1248;0.0356;0.01;0.048;0.0581;0.7235
E0;23.08.2000;;Man City;Sunderland;1579.99;1712.13;0;0;9;15;4;2;H;2;0;H;15;9;10;4;24;14;7;3;3;3;0;0;2.4;3.1;2.6;;;;;;;;;;;0.1287;0.1972;0.0337;0.0126;0.0314;0.5965
E0;23.08.2000;;Newcastle;Derby;1712.19;1636.08;0;0;3;5;3;2;H;1;1;D;9;10;4;5;23;11;9;6;0;3;1;0;1.6;3.3;4.5;;;;;;;;;;;0.0222;0.5181;0.0115;0.021;0.0251;0.4021
E0;23.08.2000;;Southampton;Coventry;1630.02;1635.61;3;5;0;0;1;2;A;0;1;A;12;7;4;5;18;20;6;5;5;3;0;0;1.9;2.9;3.2;;;;;;;;;;;0.4069;0.1198;0.1159;0.0154;0.0814;0.2607
E0;23.08.2000;;West Ham;Leicester;1681.36;1687.89;0;0;3;5;0;1;A;0;0;D;17;4;12;2;16;14;11;5;3;3;1;0;1.8;3.35;3.8;;;;;;;;;;;0.0107;0.0258;0.9221;0.0099;0.0198;0.0117
E1;25.08.2000;;Gillingham;Portsmouth;1402.94;1432.18;0;0;2;3;1;1;D;1;0;H;11;19;5;4;14;13;10;9;0;1;0;0;2.3;3.15;2.6;;;;;;;;;;;0.2471;0.0209;0.022;0.1083;0.5108;0.091
B1;25.08.2000;;Germinal;Standard;;1488.19;0;0;9;15;1;0;H;1;0;H;;;;;;;;;;;;;2.55;3.3;2.2;;;;;;;;;;;;;;;;
P1;25.08.2000;;Est Amadora;Sp Braga;1470.1;1461.41;0;0;9;15;0;1;A;0;0;D;;;;;;;;;;;;;1.9;3.05;3.6;;;;;;;;;;;;;;;;
T1;25.08.2000;;Samsunspor;Trabzonspor;1455.1;1504.12;5;8;9;15;1;1;D;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P1;26.08.2000;;Campomaiorense;Salgueiros;1381.51;1388.99;3;5;9;15;2;3;A;0;3;A;;;;;;;;;;;;;2.05;3.15;2.9;;;;;;;;;;;;;;;;
P1;26.08.2000;;Guimaraes;Sp Lisbon;1470.71;1653.92;0;0;9;15;1;4;A;0;3;A;;;;;;;;;;;;;3.55;3.15;1.8;;;;;;;;;;;;;;;;
T1;26.08.2000;;Denizlispor;Erzurumspor;1381.21;1348.74;0;0;0;0;3;1;H;3;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;26.08.2000;;Genclerbirligi;Fenerbahce;1489.42;1587.45;6;10;9;15;3;1;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;26.08.2000;;Siirt Jet-PA;Adanaspor;1325.1;1421.44;0;0;5;8;2;2;D;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Cambridge;Bristol City;;;2;3;5;8;1;0;H;0;0;D;7;7;4;2;16;15;3;4;0;1;0;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Luton;Bournemouth;;;0;0;3;5;1;0;H;0;0;D;13;7;6;2;16;13;7;4;1;2;0;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Millwall;Wycombe;;;9;15;6;10;1;2;A;1;0;H;7;12;2;5;26;22;3;5;3;3;2;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Northampton;Reading;;;2;3;5;8;2;0;H;1;0;H;13;10;6;2;14;24;3;4;1;2;0;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Oldham;Peterboro;;;5;8;6;10;1;4;A;0;2;A;16;13;12;6;8;15;2;5;3;2;0;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Oxford;Brentford;;;0;0;3;5;0;1;A;0;1;A;5;7;2;3;14;16;8;7;0;3;0;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Rotherham;Bury;;;5;8;5;8;1;2;A;1;1;D;9;6;6;3;9;10;8;6;1;0;0;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Stoke;Notts County;;;6;10;5;8;0;1;A;0;0;D;21;8;7;4;13;6;8;3;3;0;0;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Swansea;Colchester;;;3;5;2;3;0;2;A;0;1;A;15;14;7;5;8;9;5;2;1;0;0;0;;;;;;;;;;;;;;0.0462;0.7542;0.01;0.0654;0.0174;0.1068
E2;26.08.2000;;Swindon;Walsall;1368.68;1408.81;2;3;9;15;1;4;A;1;2;A;8;7;3;5;11;19;4;6;1;1;0;0;;;;;;;;;;;;;;;;;;;
E2;26.08.2000;;Wrexham;Wigan;;;5;8;6;10;1;3;A;0;1;A;7;8;4;5;9;13;3;3;1;0;1;1;;;;;;;;;;;;;;;;;;;
E0;26.08.2000;;Arsenal;Charlton;1871.71;1608.77;5;8;5;8;5;3;H;1;2;A;18;7;9;4;12;15;8;3;0;1;0;0;1.3;4.3;8.2;;;;;;;;;;;0.0865;0.1361;0.0099;0.6893;0.0484;0.0299
E0;26.08.2000;;Bradford;Leicester;1578.72;1687.89;5;8;6;10;0;0;D;0;0;D;8;13;4;8;11;12;6;8;1;2;0;0;2.15;3.3;2.8;;;;;;;;;;;0.52;0.1329;0.2445;0.0109;0.0597;0.0321
E0;26.08.2000;;Everton;Derby;1685.55;1636.08;5;8;2;3;2;2;D;2;0;H;12;7;9;4;11;9;11;2;2;3;0;0;1.66;3.5;4.1;;;;;;;;;;;0.32;0.247;0.0246;0.1461;0.2098;0.0524
E0;26.08.2000;;Ipswich;Sunderland;1638.08;1712.13;2;3;5;8;1;0;H;0;0;D;14;9;5;3;10;12;7;6;1;1;0;0;2.3;3.2;2.65;;;;;;;;;;;0.0148;0.8233;0.0126;0.0654;0.0689;0.015
E0;26.08.2000;;Man City;Coventry;1579.99;1635.61;5;8;5;8;1;2;A;0;2;A;14;9;5;8;7;12;5;5;2;3;0;0;1.95;3.5;3.1;;;;;;;;;;;0.031;0.0746;0.01;0.2982;0.4082;0.178
E0;26.08.2000;;Middlesbrough;Leeds;1679.18;1782.55;6;10;9;15;1;2;A;0;2;A;15;16;8;11;12;20;4;8;2;0;0;0;2.3;3.2;2.65;;;;;;;;;;;0.5127;0.0539;0.1434;0.0167;0.2279;0.0453
E0;26.08.2000;;Newcastle;Tottenham;1712.19;1676.8;5;8;6;10;2;0;H;1;0;H;15;10;6;2;13;10;4;2;0;0;0;0;1.95;3.4;3.25;;;;;;;;;;;0.2617;0.2306;0.0432;0.2165;0.2267;0.0214
E0;26.08.2000;;Southampton;Liverpool;1630.02;1770.15;2;3;5;8;3;3;D;0;1;A;14;9;7;4;7;6;7;1;0;0;0;0;4;3.4;1.7;;;;;;;;;;;0.0482;0.2048;0.01;0.5696;0.136;0.0315
E0;26.08.2000;;West Ham;Man United;1681.36;1931.95;0;0;6;10;2;2;D;0;1;A;17;8;8;5;12;9;7;5;1;0;0;0;4.2;3.5;1.65;;;;;;;;;;;0.5183;0.0682;0.01;0.2097;0.1208;0.073
E1;26.08.2000;;Barnsley;West Brom;1566.78;1433.49;5;8;0;0;4;1;H;0;1;A;19;7;10;3;10;11;6;1;0;2;0;0;1.5;3.3;5.5;;;;;;;;;;;0.0369;0.0291;0.8527;0.0099;0.0615;0.0099
E1;26.08.2000;;Blackburn;Norwich;1533.44;1460.93;6;10;2;3;3;2;H;1;0;H;14;10;6;3;10;11;5;4;4;3;0;0;1.45;3.7;5.8;;;;;;;;;;;0.4548;0.0826;0.2183;0.0154;0.1972;0.0318
E1;26.08.2000;;Bolton;Preston;1568.46;1426.64;6;10;9;15;2;0;H;1;0;H;12;12;9;5;10;13;3;8;0;0;0;0;1.8;3.2;3.6;;;;;;;;;;;0.6794;0.0215;0.1473;0.0137;0.0978;0.0404
E1;26.08.2000;;Fulham;Stockport;1493.96;1449.92;9;15;6;10;4;1;H;1;1;D;27;3;8;1;8;15;8;1;2;5;0;2;1.3;4.5;7;;;;;;;;;;;0.0389;0.1283;0.478;0.01;0.3092;0.0357
E1;26.08.2000;;Grimsby;Sheffield Weds;1405.49;1605.35;2;3;2;3;0;1;A;0;1;A;9;16;2;4;14;12;3;3;0;2;0;0;2.55;3.25;2.3;;;;;;;;;;;0.0098;0.0098;0.0098;0.9482;0.0124;0.0098
E1;26.08.2000;;Huddersfield;Crystal Palace;1485.94;1454.87;5;8;2;3;1;2;A;1;1;D;16;7;7;2;16;13;10;4;1;2;0;0;1.55;3.4;5.3;;;;;;;;;;;0.3476;0.1181;0.1727;0.0124;0.1283;0.2208
E1;26.08.2000;;Nottm Forest;Birmingham;1516.52;1561.72;6;10;2;3;1;2;A;0;2;A;9;15;3;3;8;5;12;3;2;1;0;0;2;3;3.2;;;;;;;;;;;0.435;0.1033;0.0554;0.1363;0.2543;0.0156
E1;26.08.2000;;QPR;Crewe;1509.01;1419.92;3;5;2;3;1;0;H;1;0;H;13;17;4;5;9;10;3;6;3;2;0;0;1.6;3.25;4.9;;;;;;;;;;;0.1063;0.0518;0.0946;0.0421;0.6836;0.0215
E1;26.08.2000;;Sheffield United;Tranmere;1470.37;1462.75;5;8;6;10;2;0;H;1;0;H;15;4;10;2;10;10;7;3;1;4;0;0;1.95;3.3;3.1;;;;;;;;;;;0.4915;0.1853;0.192;0.0171;0.0739;0.0402
E1;26.08.2000;;Wimbledon;Watford;1551.92;1513.81;2;3;9;15;0;0;D;0;0;D;13;14;5;4;10;9;5;5;1;1;0;0;2.25;3.1;2.7;;;;;;;;;;;0.2692;0.0615;0.0816;0.0479;0.5165;0.0233
